CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase
2487,3343, 09/09/12,NORMAL,NONE,0,,,,,,
2488,3345, 02/03/12,NORMAL,NONE,0,,,,,,
2489,3347, 15/11/14,NORMAL,NONE,0,,,,,,
2490,3349, 03/09/14,NORMAL,NONE,0,,,,,,
2491,3350, 01/06/09,NORMAL,NONE,0,,,,,,
2492,3351, 08/06/10,NORMAL,NONE,0,,,,,,
2493,3354, 01/12/10,NORMAL,NONE,0,,,,,,
2494,3355, 25/03/11,NORMAL,NONE,0,,,,,,
2495,3356, 11/03/12,NORMAL,NONE,0,,,,,,
2496,3357, 11/09/13,NORMAL,NONE,0,,,,,,
2497,3359, 15/11/12,NORMAL,NONE,0,,,,,,
2498,3362, 26/09/10,NORMAL,NONE,0,,,,,,
2499,3364, 23/03/10,NORMAL,NONE,0,,,,,,
2500,3365, 03/12/11,NORMAL,NONE,0,,,,,,
2501,3366, 25/11/10,NORMAL,NONE,0,,,,,,
2502,3373, 01/11/14,NORMAL,NONE,0,,,,,,
2503,3376, 12/09/12,NORMAL,NONE,0,,,,,,
2504,3377, 12/09/10,NORMAL,NONE,0,,,,,,
2505,3378, 16/09/10,NORMAL,NONE,0,,,,,,
2506,3380, 07/03/11,NORMAL,NONE,0,,,,,,
2507,3383, 08/03/12,NORMAL,NONE,0,,,,,,
2508,3385, 15/03/13,NORMAL,NONE,0,,,,,,
2509,3386, 28/03/10,NORMAL,NONE,0,,,,,,
2510,3387, 28/11/09,NORMAL,NONE,0,,,,,,
2511,3388, 08/03/14,NORMAL,NONE,0,,,,,,
2512,3390, 02/09/10,NORMAL,NONE,0,,,,,,
2513,3391, 01/11/09,NORMAL,NONE,0,,,,,,
2514,3392, 30/09/13,NORMAL,NONE,0,,,,,,
2515,3393, 10/03/12,NORMAL,NONE,0,,,,,,
2516,3394, 31/08/13,NORMAL,NONE,0,,,,,,
2517,3395, 06/03/12,NORMAL,NONE,0,,,,,,
2518,3397, 06/11/14,NORMAL,NONE,0,,,,,,
2519,3398, 16/06/10,NORMAL,NONE,0,,,,,,
2520,3400, 09/11/12,NORMAL,NONE,0,,,,,,
2521,3401, 30/08/12,NORMAL,NONE,0,,,,,,
2522,3403, 12/06/10,NORMAL,NONE,0,,,,,,
2523,3404, 17/03/15,NORMAL,NONE,0,,,,,,
2524,3407, 04/03/15,NORMAL,NONE,0,,,,,,
2525,3408, 10/09/10,NORMAL,NONE,0,,,,,,
2526,3411, 03/03/13,NORMAL,NONE,0,,,,,,
2527,3412, 01/03/09,NORMAL,NONE,0,,,,,,
2528,3413, 23/11/15,NORMAL,NONE,0,,,,,,
2529,3413, 07/11/14,NORMAL,NONE,0,,,,,,
2530,3415, 25/08/14,NORMAL,NONE,0,,,,,,
2531,3416, 29/11/12,NORMAL,NONE,0,,,,,,
2532,3417, 28/02/13,NORMAL,NONE,0,,,,,,
2533,3418, 26/03/10,NORMAL,NONE,0,,,,,,
2534,3419, 28/07/13,NORMAL,NONE,0,,,,,,
2535,3420, 27/02/13,NORMAL,NONE,0,,,,,,
2536,3421, 06/09/14,NORMAL,NONE,0,,,,,,
2537,3422, 14/03/11,NORMAL,NONE,0,,,,,,
2538,3423, 12/06/10,NORMAL,NONE,0,,,,,,
2539,3424, 18/09/12,NORMAL,NONE,0,,,,,,
2540,3425, 08/06/12,NORMAL,NONE,0,,,,,,
2541,3426, 01/03/09,NORMAL,NONE,0,,,,,,
2542,3427, 20/06/16,NORMAL,NONE,0,,,,,,
2543,3427, 02/06/15,NORMAL,NONE,0,,,,,,
2544,3428, 30/10/14,NORMAL,NONE,0,,,,,,
2545,3429, 03/03/13,NORMAL,NONE,0,,,,,,
2546,3431, 14/03/11,NORMAL,NONE,0,,,,,,
2547,3433, 19/11/12,NORMAL,NONE,0,,,,,,
2548,3434, 14/11/15,NORMAL,NONE,0,,,,,,
2549,3434, 07/09/14,NORMAL,NONE,0,,,,,,
2550,3435, 15/03/15,NORMAL,NONE,0,,,,,,
2551,3436, 11/09/13,NORMAL,NONE,0,,,,,,
2552,3437, 30/11/12,NORMAL,NONE,0,,,,,,
2553,3438, 11/11/12,NORMAL,NONE,0,,,,,,
2554,3439, 25/02/13,NORMAL,NONE,0,,,,,,
2555,3440, 30/12/12,NORMAL,NONE,0,,,,,,
2556,3441, 05/09/12,NORMAL,NONE,0,,,,,,
2557,3442, 15/12/12,NORMAL,NONE,0,,,,,,
2558,3443, 03/03/13,NORMAL,NONE,0,,,,,,
2559,3444, 01/03/14,NORMAL,NONE,0,,,,,,
2560,3445, 07/09/14,NORMAL,NONE,0,,,,,,
2561,3446, 10/11/14,NORMAL,NONE,0,,,,,,
2562,3447, 10/11/14,NORMAL,NONE,0,,,,,,
2563,3449, 12/06/10,NORMAL,NONE,0,,,,,,
2564,3450, 07/03/13,NORMAL,NONE,0,,,,,,
2565,3451, 27/11/15,NORMAL,NONE,0,,,,,,
2566,3451, 22/11/14,NORMAL,NONE,0,,,,,,
2567,3452, 12/06/16,NORMAL,NONE,0,,,,,,
2568,3452, 02/06/15,NORMAL,NONE,0,,,,,,
2569,3453, 09/06/11,NORMAL,NONE,0,,,,,,
2570,3454, 07/09/12,NORMAL,NONE,0,,,,,,
2571,3456, 10/03/13,NORMAL,NONE,0,,,,,,
2572,3458, 03/12/10,NORMAL,NONE,0,,,,,,
2573,3459, 26/09/12,NORMAL,NONE,0,,,,,,
2574,3460, 01/04/11,NORMAL,NONE,0,,,,,,
2575,3462, 04/03/12,NORMAL,NONE,0,,,,,,
2576,3464, 10/09/13,NORMAL,NONE,0,,,,,,
2577,3465, 09/09/12,NORMAL,NONE,0,,,,,,
2578,3466, 21/11/13,NORMAL,NONE,0,,,,,,
2579,3466, 10/09/15,NORMAL,NONE,0,,,,,,
2580,3467, 10/06/14,NORMAL,NONE,0,,,,,,
2581,3468, 06/03/13,NORMAL,NONE,0,,,,,,
2582,3470, 15/03/11,NORMAL,NONE,0,,,,,,
2583,3471, 17/03/11,NORMAL,NONE,0,,,,,,
2584,3472, 15/11/14,NORMAL,NONE,0,,,,,,
2585,3474, 09/09/13,NORMAL,NONE,0,,,,,,
2586,3475, 12/06/10,NORMAL,NONE,0,,,,,,
2587,3476, 10/09/12,NORMAL,NONE,0,,,,,,
2588,3477, 31/05/12,NORMAL,NONE,0,,,,,,
2589,3478, 07/09/12,NORMAL,NONE,0,,,,,,
2590,3479, 09/11/14,NORMAL,NONE,0,,,,,,
2591,3480, 23/03/15,NORMAL,NONE,0,,,,,,
2592,3480, 13/03/16,NORMAL,NONE,0,,,,,,
2593,3481, 18/03/14,NORMAL,NONE,0,,,,,,
2594,3481, 06/09/15,NORMAL,NONE,0,,,,,,
2595,3483, 06/03/14,NORMAL,NONE,0,,,,,,
2596,3485, 20/11/11,NORMAL,NONE,0,,,,,,
2597,3486, 19/09/12,NORMAL,NONE,0,,,,,,
2598,3487, 16/11/11,NORMAL,NONE,0,,,,,,
2599,3488, 12/09/09,NORMAL,NONE,0,,,,,,
2600,3490, 09/09/09,NORMAL,NONE,0,,,,,,
2601,3491, 01/09/09,NORMAL,NONE,0,,,,,,
2602,3493, 12/09/09,NORMAL,NONE,0,,,,,,
2603,3495, 12/09/09,NORMAL,NONE,0,,,,,,
2604,3498, 16/09/09,NORMAL,NONE,0,,,,,,
2605,3500, 12/09/09,NORMAL,NONE,0,,,,,,
2606,3501, 27/02/13,NORMAL,NONE,0,,,,,,
2607,3503, 26/03/13,NORMAL,NONE,0,,,,,,
2608,3504, 05/03/13,NORMAL,NONE,0,,,,,,
2609,3507, 13/10/10,NORMAL,NONE,0,,,,,,
2610,3508, 27/02/13,NORMAL,NONE,0,,,,,,
2611,3509, 07/09/12,NORMAL,NONE,0,,,,,,
2612,3511, 07/06/10,NORMAL,NONE,0,,,,,,
2613,3512, 18/11/15,NORMAL,NONE,0,,,,,,
2614,3512, 09/11/14,NORMAL,NONE,0,,,,,,
2615,3514, 15/10/14,NORMAL,NONE,0,,,,,,
2616,3514, 18/11/15,NORMAL,NONE,0,,,,,,
2617,3516, 01/03/13,NORMAL,NONE,0,,,,,,
2618,3517, 06/03/13,NORMAL,NONE,0,,,,,,
2619,3518, 04/03/13,NORMAL,NONE,0,,,,,,
2620,3519, 03/03/12,NORMAL,NONE,0,,,,,,
2621,3520, 28/02/13,NORMAL,NONE,0,,,,,,
2622,3523, 06/09/12,NORMAL,NONE,0,,,,,,
2623,3524, 01/04/11,NORMAL,NONE,0,,,,,,
2624,3527, 09/06/11,NORMAL,NONE,0,,,,,,
2625,3528, 25/11/13,NORMAL,NONE,0,,,,,,
2626,3529, 05/03/12,NORMAL,NONE,0,,,,,,
2627,3530, 15/03/12,NORMAL,NONE,0,,,,,,
2628,3531, 05/06/11,NORMAL,NONE,0,,,,,,
2629,3532, 06/03/13,NORMAL,NONE,0,,,,,,
2630,3534, 14/06/10,NORMAL,NONE,0,,,,,,
2631,3535, 04/09/14,NORMAL,NONE,0,,,,,,
2632,3536, 09/09/12,NORMAL,NONE,0,,,,,,
2633,3541, 11/03/14,NORMAL,NONE,0,,,,,,
2634,3542, 06/11/14,NORMAL,NONE,0,,,,,,
2635,3543, 18/09/12,NORMAL,NONE,0,,,,,,
2636,3544, 05/03/13,NORMAL,NONE,0,,,,,,
2637,3547, 07/03/12,NORMAL,NONE,0,,,,,,
2638,3548, 09/11/14,NORMAL,NONE,0,,,,,,
2639,3550, 09/09/12,NORMAL,NONE,0,,,,,,
2640,3552, 30/10/12,NORMAL,NONE,0,,,,,,
2641,3553, 02/09/10,NORMAL,NONE,0,,,,,,
2642,3554, 14/09/11,NORMAL,NONE,0,,,,,,
2643,3555, 04/09/12,NORMAL,NONE,0,,,,,,
2644,3556, 07/03/15,NORMAL,NONE,0,,,,,,
2645,3558, 07/09/12,NORMAL,NONE,0,,,,,,
2646,3560, 15/03/11,NORMAL,NONE,0,,,,,,
2647,3561, 13/11/14,NORMAL,NONE,0,,,,,,
2648,3563, 01/03/12,NORMAL,NONE,0,,,,,,
2649,3564, 18/11/14,NORMAL,NONE,0,,,,,,
2650,3566, 17/07/13,NORMAL,NONE,0,,,,,,
2651,3567, 06/09/12,NORMAL,NONE,0,,,,,,
2652,3568, 19/11/12,NORMAL,NONE,0,,,,,,
2653,3570, 13/09/11,NORMAL,NONE,0,,,,,,
2654,3573, 12/06/16,NORMAL,NONE,0,,,,,,
2655,3573, 10/06/15,NORMAL,NONE,0,,,,,,
2656,3574, 27/08/10,NORMAL,NONE,0,,,,,,
2657,3577, 01/03/14,NORMAL,NONE,0,,,,,,
2658,3579, 12/09/11,NORMAL,NONE,0,,,,,,
2659,3588, 07/09/12,NORMAL,NONE,0,,,,,,
2660,3590, 01/11/11,NORMAL,NONE,0,,,,,,
2661,3591, 08/09/12,NORMAL,NONE,0,,,,,,
2662,3592, 06/09/10,NORMAL,NONE,0,,,,,,
2663,3593, 12/09/13,NORMAL,NONE,0,,,,,,
2664,3594, 14/09/11,NORMAL,NONE,0,,,,,,
2665,3596, 30/11/12,NORMAL,NONE,0,,,,,,
2666,3597, 14/03/12,NORMAL,NONE,0,,,,,,
2667,3598, 03/11/12,NORMAL,NONE,0,,,,,,
2668,3605, 25/11/15,NORMAL,NONE,0,,,,,,
2669,3605, 13/11/14,NORMAL,NONE,0,,,,,,
2670,3607, 19/11/12,NORMAL,NONE,0,,,,,,
2671,3608, 22/11/14,NORMAL,NONE,0,,,,,,
2672,3610, 11/09/12,NORMAL,NONE,0,,,,,,
2673,3611, 04/09/10,NORMAL,NONE,0,,,,,,
2674,3612, 04/03/13,NORMAL,NONE,0,,,,,,
2675,3616, 08/06/16,NORMAL,NONE,0,,,,,,
2676,3616, 01/06/15,NORMAL,NONE,0,,,,,,
2677,3617, 13/11/14,NORMAL,NONE,0,,,,,,
2678,3621, 09/09/12,NORMAL,NONE,0,,,,,,
2679,3623, 04/09/10,NORMAL,NONE,0,,,,,,
2680,3625, 11/09/12,NORMAL,NONE,0,,,,,,
2681,3627, 01/03/13,NORMAL,NONE,0,,,,,,
2682,3628, 12/09/12,NORMAL,NONE,0,,,,,,
2683,3629, 26/11/11,NORMAL,NONE,0,,,,,,
2684,3630, 10/09/10,NORMAL,NONE,0,,,,,,
2685,3632, 18/09/12,NORMAL,NONE,0,,,,,,
2686,3633, 22/09/12,NORMAL,NONE,0,,,,,,
2687,3634, 13/09/11,NORMAL,NONE,0,,,,,,
2688,3635, 10/09/13,NORMAL,NONE,0,,,,,,
2689,3636, 20/11/12,NORMAL,NONE,0,,,,,,
2690,3637, 08/03/13,NORMAL,NONE,0,,,,,,
2691,3638, 04/10/11,NORMAL,NONE,0,,,,,,
2692,3640, 31/08/12,NORMAL,NONE,0,,,,,,
2693,3642, 10/09/12,NORMAL,NONE,0,,,,,,
2694,3644, 16/09/12,NORMAL,NONE,0,,,,,,
2695,3645, 20/06/11,NORMAL,NONE,0,,,,,,
2696,3646, 08/09/14,NORMAL,NONE,0,,,,,,
2697,3646, 05/09/15,NORMAL,NONE,0,,,,,,
2698,3647, 03/11/12,NORMAL,NONE,0,,,,,,
2699,3650, 31/10/12,NORMAL,NONE,0,,,,,,
2700,3651, 23/02/15,NORMAL,NONE,0,,,,,,
2701,3652, 04/03/12,NORMAL,NONE,0,,,,,,
2702,3653, 08/10/13,NORMAL,NONE,0,,,,,,
2703,3654, 02/09/10,NORMAL,NONE,0,,,,,,
2704,3655, 08/09/12,NORMAL,NONE,0,,,,,,
2705,3656, 13/09/11,NORMAL,NONE,0,,,,,,
2706,3658, 05/10/10,NORMAL,NONE,0,,,,,,
2707,3660, 26/11/11,NORMAL,NONE,0,,,,,,
