CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
2286,800,2016-06-08,NORMAL,NONE,0,,,,,,,3
2287,801,2014-07-09,NORMAL,NONE,0,,,,,,,1
2288,801,2015-11-20,NORMAL,NONE,0,,,,,,,2
2289,801,2016-11-20,NORMAL,NONE,0,,,,,,,3
2290,802,2014-09-05,NORMAL,NONE,0,,,,,,,1
2291,802,2015-09-12,NORMAL,NONE,0,,,,,,,2
2292,802,2016-09-12,NORMAL,NONE,0,,,,,,,3
2293,803,2015-09-09,NORMAL,NONE,0,,,,,,,1
2294,803,2016-09-07,NORMAL,NONE,0,,,,,,,2
2295,804,2015-07-27,NORMAL,NONE,0,,,,,,,2
2296,804,2016-06-10,NORMAL,NONE,0,,,,,,,3
2297,805,2015-07-15,NORMAL,NONE,0,,,,,,,2
2298,806,2014-06-08,NORMAL,NONE,0,,,,,,,1
2299,806,2015-10-02,NORMAL,NONE,0,,,,,,,2
2300,806,2016-11-22,NORMAL,NONE,0,,,,,,,3
2301,807,2015-07-10,NORMAL,NONE,0,,,,,,,2
2302,807,2016-06-08,NORMAL,NONE,0,,,,,,,3
2303,808,2015-07-10,NORMAL,NONE,0,,,,,,,2
2304,808,2016-06-08,NORMAL,NONE,0,,,,,,,3
2305,809,2015-07-11,NORMAL,NONE,0,,,,,,,2
2306,809,2016-06-09,NORMAL,NONE,0,,,,,,,3
2307,810,2014-07-14,NORMAL,NONE,0,,,,,,,1
2308,810,2015-12-09,NORMAL,NONE,0,,,,,,,2
2309,811,2015-07-09,NORMAL,NONE,0,,,,,,,2
2310,812,2014-08-28,NORMAL,NONE,0,,,,,,,1
2311,812,2015-09-29,NORMAL,NONE,0,,,,,,,2
2312,813,2014-09-09,NORMAL,NONE,0,,,,,,,1
2313,813,2015-09-29,NORMAL,NONE,0,,,,,,,2
2314,813,2016-09-10,NORMAL,NONE,0,,,,,,,3
2315,814,2014-09-16,NORMAL,NONE,0,,,,,,,1
2316,814,2015-09-12,NORMAL,NONE,0,,,,,,,2
2317,814,2016-09-10,NORMAL,NONE,0,,,,,,,3
2318,815,2014-08-30,NORMAL,NONE,0,,,,,,,1
2319,815,2015-09-30,NORMAL,NONE,0,,,,,,,2
2320,815,2016-11-16,NORMAL,NONE,0,,,,,,,3
2321,816,2014-09-10,NORMAL,NONE,0,,,,,,,1
2322,816,2015-11-17,NORMAL,NONE,0,,,,,,,2
2323,816,2016-11-23,NORMAL,NONE,0,,,,,,,3
2324,817,2014-09-17,NORMAL,NONE,0,,,,,,,1
2325,818,2014-09-12,NORMAL,NONE,0,,,,,,,1
2326,818,2015-09-08,NORMAL,NONE,0,,,,,,,2
2327,818,2016-11-10,NORMAL,NONE,0,,,,,,,3
2328,819,2014-12-15,NORMAL,NONE,0,,,,,,,1
2329,819,2015-11-20,NORMAL,NONE,0,,,,,,,2
2330,819,2016-11-20,NORMAL,NONE,0,,,,,,,3
2331,820,2015-07-12,NORMAL,NONE,0,,,,,,,2
2332,820,2016-11-01,NORMAL,NONE,0,,,,,,,3
2333,821,2014-11-01,NORMAL,NONE,0,,,,,,,2
2334,821,2015-09-01,NORMAL,NONE,0,,,,,,,3
2335,821,2016-09-03,NORMAL,NONE,0,,,,,,,4
2336,822,2014-08-09,NORMAL,NONE,0,,,,,,,1
2337,822,2015-09-10,NORMAL,NONE,0,,,,,,,2
2338,823,2015-07-12,NORMAL,NONE,0,,,,,,,2
2339,823,2016-06-08,NORMAL,NONE,0,,,,,,,3
2340,824,2015-07-22,NORMAL,NONE,0,,,,,,,2
2341,824,2016-06-30,NORMAL,NONE,0,,,,,,,3
2342,825,2014-08-14,NORMAL,NONE,0,,,,,,,1
2343,825,2015-09-11,NORMAL,NONE,0,,,,,,,2
2344,825,2016-09-08,NORMAL,NONE,0,,,,,,,3
2345,826,2014-07-09,NORMAL,NONE,0,,,,,,,1
2346,826,2015-09-29,NORMAL,NONE,0,,,,,,,2
2347,827,2015-07-10,NORMAL,NONE,0,,,,,,,2
2348,827,2016-11-14,NORMAL,NONE,0,,,,,,,3
2349,828,2015-07-04,NORMAL,NONE,0,,,,,,,2
2350,828,2016-06-08,NORMAL,NONE,0,,,,,,,3
2351,829,2015-07-12,NORMAL,NONE,0,,,,,,,2
2352,829,2016-06-15,NORMAL,NONE,0,,,,,,,3
2353,830,2015-07-07,NORMAL,NONE,0,,,,,,,2
2354,830,2016-06-08,NORMAL,NONE,0,,,,,,,3
2355,831,2014-07-23,NORMAL,NONE,0,,,,,,,1
2356,831,2015-10-03,NORMAL,NONE,0,,,,,,,2
2357,832,2014-08-07,NORMAL,NONE,0,,,,,,,1
2358,832,2015-10-01,NORMAL,NONE,0,,,,,,,2
2359,833,2014-08-10,NORMAL,NONE,0,,,,,,,1
2360,833,2015-09-05,NORMAL,NONE,0,,,,,,,2
2361,834,2015-07-21,NORMAL,NONE,0,,,,,,,2
2362,834,2016-06-14,NORMAL,NONE,0,,,,,,,3
2363,835,2014-08-12,NORMAL,NONE,0,,,,,,,1
2364,835,2015-09-16,NORMAL,NONE,0,,,,,,,2
2365,835,2016-11-16,NORMAL,NONE,0,,,,,,,3
2366,836,2015-07-11,NORMAL,NONE,0,,,,,,,2
2367,836,2016-06-10,NORMAL,NONE,0,,,,,,,3
2368,837,2014-07-14,NORMAL,NONE,0,,,,,,,1
2369,837,2016-09-11,NORMAL,NONE,0,,,,,,,2
2370,838,2014-07-14,NORMAL,NONE,0,,,,,,,1
2371,838,2016-03-15,NORMAL,NONE,0,,,,,,,2
2372,839,2014-09-03,NORMAL,NONE,0,,,,,,,1
2373,839,2015-09-21,NORMAL,NONE,0,,,,,,,2
2374,840,2015-07-12,NORMAL,NONE,0,,,,,,,2
2375,841,2015-07-16,NORMAL,NONE,0,,,,,,,2
2376,841,2016-06-10,NORMAL,NONE,0,,,,,,,3
2377,842,2015-07-04,NORMAL,NONE,0,,,,,,,2
2378,842,2016-06-11,NORMAL,NONE,0,,,,,,,3
2379,843,2015-07-06,NORMAL,NONE,0,,,,,,,2
2380,843,2016-06-08,NORMAL,NONE,0,,,,,,,3
2381,844,2015-07-06,NORMAL,NONE,0,,,,,,,2
2382,844,2016-06-08,NORMAL,NONE,0,,,,,,,3
2383,845,2014-08-28,NORMAL,NONE,0,,,,,,,1
2384,845,2015-09-12,NORMAL,NONE,0,,,,,,,2
2385,845,2016-09-06,NORMAL,NONE,0,,,,,,,3
2386,846,2014-11-13,NORMAL,NONE,0,,,,,,,1
2387,846,2015-11-20,NORMAL,NONE,0,,,,,,,2
2388,846,2016-11-18,NORMAL,NONE,0,,,,,,,3
2389,847,2014-08-04,NORMAL,NONE,0,,,,,,,1
2390,847,2015-09-11,NORMAL,NONE,0,,,,,,,2
2391,847,2016-11-08,NORMAL,NONE,0,,,,,,,3
2392,848,2015-08-02,NORMAL,NONE,0,,,,,,,2
2393,848,2016-06-11,NORMAL,NONE,0,,,,,,,3
2394,849,2014-09-03,NORMAL,NONE,0,,,,,,,1
2395,849,2015-09-29,NORMAL,NONE,0,,,,,,,2
2396,849,2016-11-10,NORMAL,NONE,0,,,,,,,3
2397,850,2014-06-11,NORMAL,NONE,0,,,,,,,1
2398,850,2015-11-17,NORMAL,NONE,0,,,,,,,2
2399,851,2014-09-12,NORMAL,NONE,0,,,,,,,1
2400,851,2015-10-02,NORMAL,NONE,0,,,,,,,2
2401,851,2016-11-14,NORMAL,NONE,0,,,,,,,3
2402,852,2015-09-09,NORMAL,NONE,0,,,,,,,1
2403,852,2016-09-06,NORMAL,NONE,0,,,,,,,2
2404,854,2015-07-09,NORMAL,NONE,0,,,,,,,2
2405,854,2016-06-10,NORMAL,NONE,0,,,,,,,3
2406,855,2014-08-12,NORMAL,NONE,0,,,,,,,1
2407,855,2015-08-25,NORMAL,NONE,0,,,,,,,2
2408,855,2016-09-07,NORMAL,NONE,0,,,,,,,3
2409,856,2015-03-28,NORMAL,NONE,0,,,,,,,1
2410,857,2014-07-02,NORMAL,NONE,0,,,,,,,1
2411,857,2015-11-18,NORMAL,NONE,0,,,,,,,2
2412,857,2016-11-18,NORMAL,NONE,0,,,,,,,3
2413,858,2014-07-08,NORMAL,NONE,0,,,,,,,1
2414,858,2016-09-07,NORMAL,NONE,0,,,,,,,2
2415,859,2015-07-14,NORMAL,NONE,0,,,,,,,2
2416,860,2014-09-03,NORMAL,NONE,0,,,,,,,1
2417,860,2015-10-03,NORMAL,NONE,0,,,,,,,2
2418,860,2016-09-10,NORMAL,NONE,0,,,,,,,3
2419,861,2015-09-07,NORMAL,NONE,0,,,,,,,1
2420,861,2016-09-07,NORMAL,NONE,0,,,,,,,2
2421,862,2014-09-20,NORMAL,NONE,0,,,,,,,1
2422,862,2015-09-13,NORMAL,NONE,0,,,,,,,2
2423,862,2016-09-07,NORMAL,NONE,0,,,,,,,3
2424,863,2015-07-10,NORMAL,NONE,0,,,,,,,3
2426,863,2016-06-08,NORMAL,NONE,0,,,,,,,4
2427,864,2014-07-23,NORMAL,NONE,0,,,,,,,1
2428,864,2015-09-12,NORMAL,NONE,0,,,,,,,2
2429,864,2016-09-12,NORMAL,NONE,0,,,,,,,3
2430,865,2014-09-15,NORMAL,NONE,0,,,,,,,1
2431,865,2015-09-15,NORMAL,NONE,0,,,,,,,2
2432,865,2016-09-08,NORMAL,NONE,0,,,,,,,3
2433,867,2014-09-08,NORMAL,NONE,0,,,,,,,1
2434,867,2015-09-29,NORMAL,NONE,0,,,,,,,2
2435,867,2016-11-28,NORMAL,NONE,0,,,,,,,3
2436,868,2015-07-09,NORMAL,NONE,0,,,,,,,1
2437,869,2014-11-02,NORMAL,NONE,0,,,,,,,1
2438,869,2015-11-14,NORMAL,NONE,0,,,,,,,2
2439,870,2015-06-06,NORMAL,NONE,0,,,,,,,2
2440,870,2016-06-11,NORMAL,NONE,0,,,,,,,3
2441,871,2014-10-01,NORMAL,NONE,0,,,,,,,1
2442,871,2015-09-14,NORMAL,NONE,0,,,,,,,2
2443,871,2016-11-20,NORMAL,NONE,0,,,,,,,3
2444,872,2015-04-11,NORMAL,NONE,0,,,,,,,1
2445,872,2016-03-12,NORMAL,NONE,0,,,,,,,2
2446,873,2015-07-09,NORMAL,NONE,0,,,,,,,2
2447,873,2016-06-08,NORMAL,NONE,0,,,,,,,3
2448,874,2014-08-30,NORMAL,NONE,0,,,,,,,1
2449,874,2015-09-14,NORMAL,NONE,0,,,,,,,2
2450,875,2015-07-07,NORMAL,NONE,0,,,,,,,2
2451,875,2016-06-08,NORMAL,NONE,0,,,,,,,3
2452,876,2014-08-10,NORMAL,NONE,0,,,,,,,1
2453,876,2015-09-12,NORMAL,NONE,0,,,,,,,2
2454,876,2016-11-23,NORMAL,NONE,0,,,,,,,3
2455,877,2014-08-28,NORMAL,NONE,0,,,,,,,1
2456,877,2015-09-12,NORMAL,NONE,0,,,,,,,2
2457,878,2015-09-07,NORMAL,NONE,0,,,,,,,1
2458,878,2016-09-08,NORMAL,NONE,0,,,,,,,2
2459,879,2014-08-14,NORMAL,NONE,0,,,,,,,1
2460,879,2015-09-29,NORMAL,NONE,0,,,,,,,2
2461,880,2015-04-26,NORMAL,NONE,0,,,,,,,1
2462,880,2015-11-15,NORMAL,NONE,0,,,,,,,2
2463,881,2014-11-15,NORMAL,NONE,0,,,,,,,1
2464,881,2015-11-16,NORMAL,NONE,0,,,,,,,2
2465,882,2014-09-02,NORMAL,NONE,0,,,,,,,1
2466,882,2015-10-05,NORMAL,NONE,0,,,,,,,2
2467,883,2015-04-07,NORMAL,NONE,0,,,,,,,3
2468,883,2016-03-22,NORMAL,NONE,0,,,,,,,4
2469,884,2014-09-08,NORMAL,NONE,0,,,,,,,2
2470,884,2015-09-09,NORMAL,NONE,0,,,,,,,3
2471,884,2016-09-10,NORMAL,NONE,0,,,,,,,4
2472,885,2014-08-30,NORMAL,NONE,0,,,,,,,1
2473,885,2015-09-08,NORMAL,NONE,0,,,,,,,2
2474,885,2016-09-02,NORMAL,NONE,0,,,,,,,3
2475,886,2014-11-07,NORMAL,NONE,0,,,,,,,1
2476,886,2015-12-03,NORMAL,NONE,0,,,,,,,2
2477,887,2014-08-31,NORMAL,NONE,0,,,,,,,1
2478,887,2015-10-01,NORMAL,NONE,0,,,,,,,2
2479,887,2016-09-08,NORMAL,NONE,0,,,,,,,3
2480,888,2014-09-08,NORMAL,NONE,0,,,,,,,1
2481,889,2014-08-28,NORMAL,NONE,0,,,,,,,1
2482,889,2015-09-11,NORMAL,NONE,0,,,,,,,2
2483,889,2016-11-08,NORMAL,NONE,0,,,,,,,3
2484,890,2015-07-15,NORMAL,NONE,0,,,,,,,2
2485,890,2016-06-09,NORMAL,NONE,0,,,,,,,3
2486,891,2015-07-07,NORMAL,NONE,0,,,,,,,2
2487,891,2016-06-08,NORMAL,NONE,0,,,,,,,3
2488,892,2014-08-15,NORMAL,NONE,0,,,,,,,1
2489,892,2015-09-30,NORMAL,NONE,0,,,,,,,2
2490,892,2016-09-05,NORMAL,NONE,0,,,,,,,3
2491,893,2014-09-05,NORMAL,NONE,0,,,,,,,1
2492,893,2015-09-06,NORMAL,NONE,0,,,,,,,2
2493,894,2014-11-15,NORMAL,NONE,0,,,,,,,1
2494,894,2015-11-14,NORMAL,NONE,0,,,,,,,2
2495,894,2016-11-16,NORMAL,NONE,0,,,,,,,3
2496,895,2014-09-05,NORMAL,NONE,0,,,,,,,1
2497,896,2014-08-20,NORMAL,NONE,0,,,,,,,1
2498,896,2015-09-08,NORMAL,NONE,0,,,,,,,2
2499,896,2016-11-14,NORMAL,NONE,0,,,,,,,3
2500,897,2014-08-15,NORMAL,NONE,0,,,,,,,1
2501,897,2015-09-11,NORMAL,NONE,0,,,,,,,2
2502,897,2016-11-12,NORMAL,NONE,0,,,,,,,3
2503,898,2014-11-21,NORMAL,NONE,0,,,,,,,1
2504,898,2015-11-24,NORMAL,NONE,0,,,,,,,2
2505,898,2016-11-20,NORMAL,NONE,0,,,,,,,3
2506,899,2015-09-14,NORMAL,NONE,0,,,,,,,1
2507,899,2016-11-16,NORMAL,NONE,0,,,,,,,2
2508,900,2014-11-22,NORMAL,NONE,0,,,,,,,1
2509,900,2015-11-16,NORMAL,NONE,0,,,,,,,2
2510,900,2016-11-17,NORMAL,NONE,0,,,,,,,3
2511,901,2016-06-08,NORMAL,NONE,0,,,,,,,1
2512,906,2016-03-08,NORMAL,NONE,0,,,,,,,1
2513,907,2016-02-25,NORMAL,NONE,0,,,,,,,1
2514,908,2016-09-10,NORMAL,NONE,0,,,,,,,1
2515,909,2016-06-22,NORMAL,NONE,0,,,,,,,1
2516,910,2016-09-28,NORMAL,NONE,0,,,,,,,1
2517,911,2016-03-13,NORMAL,NONE,0,,,,,,,1
2518,912,2016-06-10,NORMAL,NONE,0,,,,,,,1
2519,913,2016-06-08,NORMAL,NONE,0,,,,,,,1
2520,914,2016-06-11,NORMAL,NONE,0,,,,,,,1
2521,915,2016-06-10,NORMAL,NONE,0,,,,,,,1
2522,916,2016-06-08,NORMAL,NONE,0,,,,,,,1
2523,918,2016-09-29,NORMAL,NONE,0,,,,,,,1
2524,919,2016-09-06,NORMAL,NONE,0,,,,,,,1
2525,922,2016-03-09,NORMAL,NONE,0,,,,,,,1
2526,923,2016-06-04,NORMAL,NONE,0,,,,,,,1
2527,924,2016-09-09,NORMAL,NONE,0,,,,,,,1
2528,925,2015-11-09,NORMAL,NONE,0,,,,,,,1
2529,926,2016-03-08,NORMAL,NONE,0,,,,,,,1
2530,928,2016-02-24,NORMAL,NONE,0,,,,,,,1
2531,929,2015-10-23,NORMAL,NONE,0,,,,,,,1
2532,930,2016-06-09,NORMAL,NONE,0,,,,,,,1
2533,931,2016-06-04,NORMAL,NONE,0,,,,,,,1
2534,933,2015-12-08,NORMAL,NONE,0,,,,,,,1
2535,933,2016-11-24,NORMAL,NONE,0,,,,,,,2
2536,934,2016-02-29,NORMAL,NONE,0,,,,,,,1
2537,935,2016-06-10,NORMAL,NONE,0,,,,,,,1
2538,936,2015-11-25,NORMAL,NONE,0,,,,,,,1
2539,936,2016-09-12,NORMAL,NONE,0,,,,,,,2
2540,937,2016-01-05,NORMAL,NONE,0,,,,,,,2
2541,938,2015-11-15,NORMAL,NONE,0,,,,,,,1
2542,938,2016-11-12,NORMAL,NONE,0,,,,,,,2
2543,939,2016-06-09,NORMAL,NONE,0,,,,,,,1
2544,940,2016-02-28,NORMAL,NONE,0,,,,,,,1
2545,941,2016-05-30,NORMAL,NONE,0,,,,,,,1
2546,942,2015-11-01,NORMAL,NONE,0,,,,,,,1
2547,942,2016-11-20,NORMAL,NONE,0,,,,,,,2
2548,943,2015-11-20,NORMAL,NONE,0,,,,,,,1
2549,943,2016-11-10,NORMAL,NONE,0,,,,,,,2
2550,944,2015-11-14,NORMAL,NONE,0,,,,,,,1
2551,945,2016-06-08,NORMAL,NONE,0,,,,,,,1
2552,946,2016-05-30,NORMAL,NONE,0,,,,,,,1
2553,947,2015-11-28,NORMAL,NONE,0,,,,,,,1
2554,948,2015-11-18,NORMAL,NONE,0,,,,,,,1
2555,948,2016-11-16,NORMAL,NONE,0,,,,,,,2
2556,949,2015-10-02,NORMAL,NONE,0,,,,,,,1
2557,949,2016-11-18,NORMAL,NONE,0,,,,,,,2
2558,950,2016-09-15,NORMAL,NONE,0,,,,,,,1
2559,951,2016-10-04,NORMAL,NONE,0,,,,,,,1
2560,952,2016-06-05,NORMAL,NONE,0,,,,,,,1
2561,953,2016-09-28,NORMAL,NONE,0,,,,,,,1
2562,959,2016-09-18,NORMAL,NONE,0,,,,,,,1
2563,960,2016-05-30,NORMAL,NONE,0,,,,,,,1
2564,961,2016-09-12,NORMAL,NONE,0,,,,,,,1
2565,962,2016-06-16,NORMAL,NONE,0,,,,,,,1
2566,963,2016-06-05,NORMAL,NONE,0,,,,,,,1
2567,964,2016-06-08,NORMAL,NONE,0,,,,,,,1
2568,965,2016-09-11,NORMAL,NONE,0,,,,,,,1
2569,966,2015-11-01,NORMAL,NONE,0,,,,,,,1
2570,967,2016-06-10,NORMAL,NONE,0,,,,,,,1
2571,968,2016-11-17,NORMAL,NONE,0,,,,,,,1
2572,969,2016-09-05,NORMAL,NONE,0,,,,,,,1
2573,970,2016-11-28,NORMAL,NONE,0,,,,,,,1
2574,973,2016-09-10,NORMAL,NONE,0,,,,,,,1
2575,974,2016-11-26,NORMAL,NONE,0,,,,,,,1
2576,975,2016-06-08,NORMAL,NONE,0,,,,,,,1
2577,977,2016-09-09,NORMAL,NONE,0,,,,,,,1
2578,979,2016-06-20,NORMAL,NONE,0,,,,,,,1
2579,980,2016-05-30,NORMAL,NONE,0,,,,,,,1
2580,981,2016-06-12,NORMAL,NONE,0,,,,,,,1
2581,983,2016-06-08,NORMAL,NONE,0,,,,,,,1
2582,984,2016-06-05,NORMAL,NONE,0,,,,,,,1
2583,987,2016-06-08,NORMAL,NONE,0,,,,,,,1
2584,988,2016-06-10,NORMAL,NONE,0,,,,,,,1
2585,990,2016-11-28,NORMAL,NONE,0,,,,,,,1
2586,992,2016-06-05,NORMAL,NONE,0,,,,,,,1
2587,993,2016-09-11,NORMAL,NONE,0,,,,,,,1
2588,994,2016-06-05,NORMAL,NONE,0,,,,,,,1
2589,996,2016-06-08,NORMAL,NONE,0,,,,,,,1
2590,998,2016-09-11,NORMAL,NONE,0,,,,,,,1
2591,1000,2016-06-20,NORMAL,NONE,0,,,,,,,1
2592,1001,2016-06-06,NORMAL,NONE,0,,,,,,,1
2593,1004,2016-06-08,NORMAL,NONE,0,,,,,,,1
2594,1007,2016-06-08,NORMAL,NONE,0,,,,,,,1
2595,1009,2016-06-04,NORMAL,NONE,0,,,,,,,1
2596,1011,2016-06-04,NORMAL,NONE,0,,,,,,,1
2597,1014,2016-06-05,NORMAL,NONE,0,,,,,,,1
2598,1016,2016-05-30,NORMAL,NONE,0,,,,,,,1
2599,1017,2016-06-08,NORMAL,NONE,0,,,,,,,1
2600,1018,2016-06-08,NORMAL,NONE,0,,,,,,,1
2601,1019,2016-09-12,NORMAL,NONE,0,,,,,,,1
2602,1020,2016-06-20,NORMAL,NONE,0,,,,,,,1
2603,1021,2016-06-11,NORMAL,NONE,0,,,,,,,1
2604,1022,2016-06-10,NORMAL,NONE,0,,,,,,,1
2605,1024,2016-06-05,NORMAL,NONE,0,,,,,,,1
2606,1026,2016-09-10,NORMAL,NONE,0,,,,,,,1
2607,1029,2016-11-15,NORMAL,NONE,0,,,,,,,1
2608,1030,2016-06-05,NORMAL,NONE,0,,,,,,,1
2609,1032,2016-09-12,NORMAL,NONE,0,,,,,,,1
2610,1034,2016-06-05,NORMAL,NONE,0,,,,,,,1
2611,1036,2016-09-10,NORMAL,NONE,0,,,,,,,1
2612,1037,2016-09-14,NORMAL,NONE,0,,,,,,,1
2613,1038,2016-06-04,NORMAL,NONE,0,,,,,,,1
2614,1039,2016-06-10,NORMAL,NONE,0,,,,,,,1
2615,1040,2016-05-30,NORMAL,NONE,0,,,,,,,1
2616,1041,2016-06-08,NORMAL,NONE,0,,,,,,,1
2617,1042,2016-11-13,NORMAL,NONE,0,,,,,,,1
2618,1043,2016-09-10,NORMAL,NONE,0,,,,,,,1
2619,1044,2016-09-15,NORMAL,NONE,0,,,,,,,1
2620,1045,2016-06-05,NORMAL,NONE,0,,,,,,,1
2621,1048,2016-06-08,NORMAL,NONE,0,,,,,,,1
2622,1049,2016-09-29,NORMAL,NONE,0,,,,,,,1
2623,1050,2016-09-16,NORMAL,NONE,0,,,,,,,1
2624,1051,2016-06-10,NORMAL,NONE,0,,,,,,,1
2625,1052,2016-06-05,NORMAL,NONE,0,,,,,,,1
2626,1053,2016-06-08,NORMAL,NONE,0,,,,,,,1
2627,1054,2016-06-05,NORMAL,NONE,0,,,,,,,1
2628,1055,2016-05-30,NORMAL,NONE,0,,,,,,,1
2629,1056,2016-09-13,NORMAL,NONE,0,,,,,,,1
2630,1057,2016-06-08,NORMAL,NONE,0,,,,,,,1
2631,1058,2016-09-12,NORMAL,NONE,0,,,,,,,1
2632,1059,2016-11-19,NORMAL,NONE,0,,,,,,,1
2633,1060,2016-06-09,NORMAL,NONE,0,,,,,,,1
2634,1061,2016-06-30,NORMAL,NONE,0,,,,,,,1
2635,1063,2016-11-26,NORMAL,NONE,0,,,,,,,1
2636,1065,2016-09-11,NORMAL,NONE,0,,,,,,,1
2637,1067,2016-06-05,NORMAL,NONE,0,,,,,,,1
2638,1068,2016-06-05,NORMAL,NONE,0,,,,,,,1
2639,1070,2016-06-10,NORMAL,NONE,0,,,,,,,1
2640,1071,2016-06-08,NORMAL,NONE,0,,,,,,,1
2641,1073,2016-06-16,NORMAL,NONE,0,,,,,,,1
2642,1077,2016-11-18,NORMAL,NONE,0,,,,,,,1
2643,1078,2016-06-08,NORMAL,NONE,0,,,,,,,1
2644,1080,2016-11-08,NORMAL,NONE,0,,,,,,,1
2645,1083,2016-06-08,NORMAL,NONE,0,,,,,,,1
2646,1084,2016-06-08,NORMAL,NONE,0,,,,,,,1
2647,1089,2016-06-08,NORMAL,NONE,0,,,,,,,1
2648,1090,2016-06-25,NORMAL,NONE,0,,,,,,,1
2649,1091,2016-06-08,NORMAL,NONE,0,,,,,,,1
2650,1093,2016-09-09,NORMAL,NONE,0,,,,,,,1
2651,1095,2012-12-07,NORMAL,NONE,0,,,,,,,1
2652,1095,2014-11-21,NORMAL,NONE,0,,,,,,,3
2653,1095,2015-11-24,NORMAL,NONE,0,,,,,,,4
2654,1096,2012-11-15,NORMAL,NONE,0,,,,,,,1
2655,1096,2015-04-10,NORMAL,NONE,0,,,,,,,3
2656,1096,2016-03-16,NORMAL,NONE,0,,,,,,,4
2657,1097,2012-11-06,NORMAL,NONE,0,,,,,,,1
2658,1097,2015-02-06,NORMAL,NONE,0,,,,,,,3
2659,1097,2015-12-08,NORMAL,NONE,0,,,,,,,4
2660,1098,2013-03-10,NORMAL,NONE,0,,,,,,,1
2661,1098,2015-07-09,NORMAL,NONE,0,,,,,,,3
2662,1099,2013-03-06,NORMAL,NONE,0,,,,,,,1
2663,1099,2015-04-11,NORMAL,NONE,0,,,,,,,3
2664,1100,2014-09-10,NORMAL,NONE,0,,,,,,,2
2665,1100,2015-10-06,NORMAL,NONE,0,,,,,,,3
2666,1100,2016-09-10,NORMAL,NONE,0,,,,,,,1
2667,1101,2012-11-03,NORMAL,NONE,0,,,,,,,1
2668,1101,2014-11-07,NORMAL,NONE,0,,,,,,,3
2669,1101,2015-11-09,NORMAL,NONE,0,,,,,,,4
2670,1101,2016-11-12,NORMAL,NONE,0,,,,,,,2
2671,1102,2013-06-17,NORMAL,NONE,0,,,,,,,1
2672,1102,2015-09-23,NORMAL,NONE,0,,,,,,,2
2673,1102,2016-09-07,NORMAL,NONE,0,,,,,,,2
2674,1103,2012-11-05,NORMAL,NONE,0,,,,,,,1
2675,1103,2014-11-15,NORMAL,NONE,0,,,,,,,3
2676,1103,2015-11-23,NORMAL,NONE,0,,,,,,,4
2677,1104,2012-09-22,NORMAL,NONE,0,,,,,,,1
2678,1104,2014-11-15,NORMAL,NONE,0,,,,,,,3
2679,1105,2012-11-28,NORMAL,NONE,0,,,,,,,1
2680,1105,2015-07-15,NORMAL,NONE,0,,,,,,,3
2681,1105,2016-06-09,NORMAL,NONE,0,,,,,,,2
2682,1106,2013-03-10,NORMAL,NONE,0,,,,,,,1
2683,1106,2014-06-02,NORMAL,NONE,0,,,,,,,2
2684,1106,2015-11-28,NORMAL,NONE,0,,,,,,,3
2685,1107,2015-07-04,NORMAL,NONE,0,,,,,,,2
2686,1107,2016-06-08,NORMAL,NONE,0,,,,,,,1
2687,1108,2012-09-28,NORMAL,NONE,0,,,,,,,1
2688,1108,2015-07-02,NORMAL,NONE,0,,,,,,,4
2689,1108,2016-06-17,NORMAL,NONE,0,,,,,,,2
2690,1109,2013-03-06,NORMAL,NONE,0,,,,,,,1
2691,1109,2015-04-06,NORMAL,NONE,0,,,,,,,3
2692,1109,2015-11-18,NORMAL,NONE,0,,,,,,,4
2693,1109,2016-11-18,NORMAL,NONE,0,,,,,,,2
2694,1110,2015-07-11,NORMAL,NONE,0,,,,,,,3
2695,1111,2012-09-20,NORMAL,NONE,0,,,,,,,1
2696,1111,2014-11-09,NORMAL,NONE,0,,,,,,,3
2697,1111,2016-06-08,NORMAL,NONE,0,,,,,,,2
2698,1112,2013-03-20,NORMAL,NONE,0,,,,,,,1
2699,1112,2015-04-14,NORMAL,NONE,0,,,,,,,3
2700,1112,2016-03-12,NORMAL,NONE,0,,,,,,,4
2701,1113,2013-06-15,NORMAL,NONE,0,,,,,,,1
2702,1113,2015-07-09,NORMAL,NONE,0,,,,,,,3
2703,1113,2016-06-05,NORMAL,NONE,0,,,,,,,1
2704,1114,2013-06-17,NORMAL,NONE,0,,,,,,,1
2705,1114,2015-07-08,NORMAL,NONE,0,,,,,,,3
2706,1114,2016-06-09,NORMAL,NONE,0,,,,,,,2
2707,1115,2013-06-25,NORMAL,NONE,0,,,,,,,1
2708,1116,2014-03-10,NORMAL,NONE,0,,,,,,,1
2711,1117,2015-04-07,NORMAL,NONE,0,,,,,,,2
2714,1118,2014-06-11,NORMAL,NONE,0,,,,,,,1
2717,1119,2015-04-08,NORMAL,NONE,0,,,,,,,2
2720,1120,2014-06-01,NORMAL,NONE,0,,,,,,,1
2722,1120,2016-09-07,NORMAL,NONE,0,,,,,,,2
2723,1121,2015-04-12,NORMAL,NONE,0,,,,,,,2
2726,1122,2015-07-18,NORMAL,NONE,0,,,,,,,2
2727,1123,2015-07-22,NORMAL,NONE,0,,,,,,,2
2729,1124,2014-03-18,NORMAL,NONE,0,,,,,,,1
