ProdKey,CowKey,testDate,LTDDate,HTFatPC,HTProtPC,HTLactPC,HTLitreAM,HTLitrePM,HTLitreTot,LtdLitre,LtdFatKg,LtdProtKg,LtdLactKg,StdLacDays,SCC,LW,LWRel,PayPW,PayPWRel,AbCode,Assessed,Withheld,comment,LtdDays,MilkPI,FatPI,ProteinPI,LtdVol305,LtdVolEx,LtdFatKg305,LtdFatKgEx,LtdProtKg305,LtdProtKgEx,LtdLactKg305,LtdLactKgEx,DL_LTDDate,DL_LtdLitre,DL_LtdFatKg,DL_LtdProtKg,DL_LtdLactKg,DL_LtdDays,BSTFlag
42019,7218,26/02/2016,26/02/2016,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42020,7219,26/02/2016,26/02/2016,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42021,7220,26/02/2016,26/02/2016,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42022,7222,26/02/2016,26/02/2016,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42023,7224,26/02/2016,26/02/2016,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42024,7225,26/02/2016,26/02/2016,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42025,7230,26/02/2016,26/02/2016,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42026,7234,26/02/2016,26/02/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42027,7235,26/02/2016,26/02/2016,,,,,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42028,7236,26/02/2016,26/02/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42029,7237,26/02/2016,26/02/2016,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42030,7242,26/02/2016,26/02/2016,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42031,7243,26/02/2016,26/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42032,7244,26/02/2016,26/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42033,7249,26/02/2016,26/02/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42034,7250,26/02/2016,26/02/2016,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42035,7251,26/02/2016,26/02/2016,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42036,7254,26/02/2016,26/02/2016,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42037,7255,26/02/2016,26/02/2016,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42038,7257,26/02/2016,26/02/2016,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42039,7259,26/02/2016,26/02/2016,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42040,7261,26/02/2016,26/02/2016,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42041,7262,26/02/2016,26/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42042,7263,26/02/2016,26/02/2016,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42043,7264,26/02/2016,26/02/2016,,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42044,7265,26/02/2016,26/02/2016,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42045,7266,26/02/2016,26/02/2016,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42046,7269,26/02/2016,26/02/2016,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42047,7270,26/02/2016,26/02/2016,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42048,7272,26/02/2016,26/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42049,7273,26/02/2016,26/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42050,7275,26/02/2016,26/02/2016,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42051,1142,26/02/2016,26/02/2016,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42052,7277,26/02/2016,26/02/2016,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42053,7278,26/02/2016,26/02/2016,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42054,7280,26/02/2016,26/02/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42055,7281,26/02/2016,26/02/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42056,7282,26/02/2016,26/02/2016,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42057,7284,26/02/2016,26/02/2016,,,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42058,7286,26/02/2016,26/02/2016,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42059,7287,26/02/2016,26/02/2016,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42060,7288,26/02/2016,26/02/2016,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42061,7289,26/02/2016,26/02/2016,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42062,7290,26/02/2016,26/02/2016,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42063,7291,26/02/2016,26/02/2016,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42064,7294,26/02/2016,26/02/2016,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42065,7295,26/02/2016,26/02/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42066,7296,26/02/2016,26/02/2016,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42067,7297,26/02/2016,26/02/2016,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42068,7298,26/02/2016,26/02/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42069,7299,26/02/2016,26/02/2016,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42070,7300,26/02/2016,26/02/2016,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42071,7302,26/02/2016,26/02/2016,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42072,7303,26/02/2016,26/02/2016,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42073,7305,26/02/2016,26/02/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42074,7306,26/02/2016,26/02/2016,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42075,7307,26/02/2016,26/02/2016,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42076,7308,26/02/2016,26/02/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42077,7311,26/02/2016,26/02/2016,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42078,7312,26/02/2016,26/02/2016,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42079,7314,26/02/2016,26/02/2016,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42080,7315,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42081,7318,26/02/2016,26/02/2016,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42082,7320,26/02/2016,26/02/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42083,7321,26/02/2016,26/02/2016,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42084,7322,26/02/2016,26/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42085,7323,26/02/2016,26/02/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42086,7324,26/02/2016,26/02/2016,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42087,7325,26/02/2016,26/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42088,7326,26/02/2016,26/02/2016,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42089,7327,26/02/2016,26/02/2016,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42090,7328,26/02/2016,26/02/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42091,7330,26/02/2016,26/02/2016,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42092,7331,26/02/2016,26/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42093,7332,26/02/2016,26/02/2016,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42094,7334,26/02/2016,26/02/2016,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42095,7335,26/02/2016,26/02/2016,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42096,7336,26/02/2016,26/02/2016,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42097,7337,26/02/2016,26/02/2016,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42098,7338,26/02/2016,26/02/2016,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42099,7340,26/02/2016,26/02/2016,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42100,7341,26/02/2016,26/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42101,7343,26/02/2016,26/02/2016,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42102,7344,26/02/2016,26/02/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42103,7345,26/02/2016,26/02/2016,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42104,7346,26/02/2016,26/02/2016,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42105,7349,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42106,7353,26/02/2016,26/02/2016,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42107,7356,26/02/2016,26/02/2016,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42108,7357,26/02/2016,26/02/2016,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42109,7358,26/02/2016,26/02/2016,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42110,7359,26/02/2016,26/02/2016,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42111,7361,26/02/2016,26/02/2016,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42112,1143,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42113,7363,26/02/2016,26/02/2016,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42114,7365,26/02/2016,26/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42115,7366,26/02/2016,26/02/2016,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42116,7368,26/02/2016,26/02/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42117,7369,26/02/2016,26/02/2016,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42118,7370,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42119,7372,26/02/2016,26/02/2016,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42120,7373,26/02/2016,26/02/2016,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42121,7374,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42122,7377,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42123,7384,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42124,7385,26/02/2016,26/02/2016,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42125,7387,26/02/2016,26/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42126,7389,26/02/2016,26/02/2016,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42127,7390,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42128,7391,26/02/2016,26/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42129,7392,26/02/2016,26/02/2016,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42130,7393,26/02/2016,26/02/2016,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42131,7395,26/02/2016,26/02/2016,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42132,7396,26/02/2016,26/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42133,7397,26/02/2016,26/02/2016,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42134,7398,26/02/2016,26/02/2016,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42135,7400,26/02/2016,26/02/2016,,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42136,7401,26/02/2016,26/02/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42137,7402,26/02/2016,26/02/2016,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42138,7403,26/02/2016,26/02/2016,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42139,7404,26/02/2016,26/02/2016,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42140,7405,26/02/2016,26/02/2016,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42141,7406,26/02/2016,26/02/2016,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42142,7407,26/02/2016,26/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42143,7408,26/02/2016,26/02/2016,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42144,7409,26/02/2016,26/02/2016,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42145,7410,26/02/2016,26/02/2016,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42146,7414,26/02/2016,26/02/2016,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42147,7415,26/02/2016,26/02/2016,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42148,7416,26/02/2016,26/02/2016,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42149,7417,26/02/2016,26/02/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42150,7418,26/02/2016,26/02/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42151,7419,26/02/2016,26/02/2016,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42152,7422,26/02/2016,26/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42153,7423,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42154,7425,26/02/2016,26/02/2016,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42155,7426,26/02/2016,26/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42156,7428,26/02/2016,26/02/2016,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42157,7429,26/02/2016,26/02/2016,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42158,7431,26/02/2016,26/02/2016,,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42159,7432,26/02/2016,26/02/2016,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42160,7435,26/02/2016,26/02/2016,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42161,7438,26/02/2016,26/02/2016,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42162,7439,26/02/2016,26/02/2016,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42163,7440,26/02/2016,26/02/2016,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42164,7442,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42165,7538,26/02/2016,26/02/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42166,7449,26/02/2016,26/02/2016,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42167,7451,26/02/2016,26/02/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42168,7452,26/02/2016,26/02/2016,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42169,7454,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42170,7456,26/02/2016,26/02/2016,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42171,7458,26/02/2016,26/02/2016,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42172,7462,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42173,7464,26/02/2016,26/02/2016,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42174,7468,26/02/2016,26/02/2016,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42175,7469,26/02/2016,26/02/2016,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42176,7474,26/02/2016,26/02/2016,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42177,7475,26/02/2016,26/02/2016,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42178,7476,26/02/2016,26/02/2016,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42179,7478,26/02/2016,26/02/2016,,,,,,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42180,7479,26/02/2016,26/02/2016,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42181,7480,26/02/2016,26/02/2016,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42182,7484,26/02/2016,26/02/2016,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42183,7485,26/02/2016,26/02/2016,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42184,7486,26/02/2016,26/02/2016,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42185,7487,26/02/2016,26/02/2016,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42186,7488,26/02/2016,26/02/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42187,7489,26/02/2016,26/02/2016,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42188,7490,26/02/2016,26/02/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42189,7492,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42190,7495,26/02/2016,26/02/2016,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42191,8004,26/02/2016,26/02/2016,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42192,8009,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42193,8010,26/02/2016,26/02/2016,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42194,8011,26/02/2016,26/02/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42195,8012,26/02/2016,26/02/2016,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42196,8015,26/02/2016,26/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42197,7540,26/02/2016,26/02/2016,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42198,8016,26/02/2016,26/02/2016,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42199,8017,26/02/2016,26/02/2016,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42200,8019,26/02/2016,26/02/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42201,1168,26/02/2016,26/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42202,1181,26/02/2016,26/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42203,7555,26/02/2016,26/02/2016,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42204,1184,26/02/2016,26/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42205,121,26/02/2016,26/02/2016,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42206,7558,26/02/2016,26/02/2016,,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42207,7559,26/02/2016,26/02/2016,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42208,7560,26/02/2016,26/02/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
